,Generator,Time,Value,Zones,Type,$/MWh
27,BridgeportEnergyProjectGEN3,4,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
28,BridgeportEnergyProjectGEN3,5,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
29,BridgeportEnergyProjectGEN3,6,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
30,BridgeportEnergyProjectGEN3,7,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
31,BridgeportEnergyProjectGEN3,8,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
32,BridgeportEnergyProjectGEN3,9,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
33,BridgeportEnergyProjectGEN3,10,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
34,BridgeportEnergyProjectGEN3,11,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
35,BridgeportEnergyProjectGEN3,12,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
36,BridgeportEnergyProjectGEN3,13,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
37,BridgeportEnergyProjectGEN3,14,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
38,BridgeportEnergyProjectGEN3,15,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
39,BridgeportEnergyProjectGEN3,16,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
40,BridgeportEnergyProjectGEN3,17,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
41,BridgeportEnergyProjectGEN3,18,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
42,BridgeportEnergyProjectGEN3,19,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
43,BridgeportEnergyProjectGEN3,20,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
44,BridgeportEnergyProjectGEN3,21,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
45,BridgeportEnergyProjectGEN3,22,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
46,BridgeportEnergyProjectGEN3,23,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
47,BridgeportEnergyProjectGEN3,24,0.0,"236    CT
Name: zone, dtype: object",Gas,33.346404411985354
48,FritoLayIncorporatedCOGEN,1,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
49,FritoLayIncorporatedCOGEN,2,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
50,FritoLayIncorporatedCOGEN,3,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
51,FritoLayIncorporatedCOGEN,4,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
52,FritoLayIncorporatedCOGEN,5,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
53,FritoLayIncorporatedCOGEN,6,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
54,FritoLayIncorporatedCOGEN,7,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
55,FritoLayIncorporatedCOGEN,8,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
56,FritoLayIncorporatedCOGEN,9,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
57,FritoLayIncorporatedCOGEN,10,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
58,FritoLayIncorporatedCOGEN,11,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
59,FritoLayIncorporatedCOGEN,12,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
60,FritoLayIncorporatedCOGEN,13,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
61,FritoLayIncorporatedCOGEN,14,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
62,FritoLayIncorporatedCOGEN,15,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
63,FritoLayIncorporatedCOGEN,16,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
64,FritoLayIncorporatedCOGEN,17,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
65,FritoLayIncorporatedCOGEN,18,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
66,FritoLayIncorporatedCOGEN,19,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
67,FritoLayIncorporatedCOGEN,20,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
68,FritoLayIncorporatedCOGEN,21,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
69,FritoLayIncorporatedCOGEN,22,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
70,FritoLayIncorporatedCOGEN,23,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
71,FritoLayIncorporatedCOGEN,24,0.0,"104    CT
Name: zone, dtype: object",Gas,67.74953297786884
72,BridgeportStation2,1,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
73,BridgeportStation2,2,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
74,BridgeportStation2,3,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
75,BridgeportStation2,4,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
76,BridgeportStation2,5,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
77,BridgeportStation2,6,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
78,BridgeportStation2,7,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
79,BridgeportStation2,8,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
80,BridgeportStation2,9,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
81,BridgeportStation2,10,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
82,BridgeportStation2,11,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
83,BridgeportStation2,12,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
84,BridgeportStation2,13,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
85,BridgeportStation2,14,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
86,BridgeportStation2,15,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
87,BridgeportStation2,16,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
88,BridgeportStation2,17,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
89,BridgeportStation2,18,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
90,BridgeportStation2,19,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
91,BridgeportStation2,20,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
92,BridgeportStation2,21,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
93,BridgeportStation2,22,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
94,BridgeportStation2,23,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
95,BridgeportStation2,24,0.0,"303    CT
Name: zone, dtype: object",Oil,218.8603463631374
96,WallingfordEnergyCTG3,1,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
97,WallingfordEnergyCTG3,2,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
98,WallingfordEnergyCTG3,3,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
99,WallingfordEnergyCTG3,4,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
100,WallingfordEnergyCTG3,5,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
101,WallingfordEnergyCTG3,6,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
102,WallingfordEnergyCTG3,7,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
103,WallingfordEnergyCTG3,8,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
104,WallingfordEnergyCTG3,9,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
105,WallingfordEnergyCTG3,10,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
106,WallingfordEnergyCTG3,11,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
107,WallingfordEnergyCTG3,12,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
108,WallingfordEnergyCTG3,13,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
109,WallingfordEnergyCTG3,14,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
110,WallingfordEnergyCTG3,15,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
111,WallingfordEnergyCTG3,16,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
112,WallingfordEnergyCTG3,17,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
113,WallingfordEnergyCTG3,18,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
114,WallingfordEnergyCTG3,19,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
115,WallingfordEnergyCTG3,20,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
116,WallingfordEnergyCTG3,21,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
117,WallingfordEnergyCTG3,22,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
118,WallingfordEnergyCTG3,23,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
119,WallingfordEnergyCTG3,24,0.0,"122    CT
Name: zone, dtype: object",Gas,37.69764456477831
120,KleenEnergySystemsProjectU1,1,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
121,KleenEnergySystemsProjectU1,2,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
122,KleenEnergySystemsProjectU1,3,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
123,KleenEnergySystemsProjectU1,4,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
124,KleenEnergySystemsProjectU1,5,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
125,KleenEnergySystemsProjectU1,6,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
126,KleenEnergySystemsProjectU1,7,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
127,KleenEnergySystemsProjectU1,8,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
128,KleenEnergySystemsProjectU1,9,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
129,KleenEnergySystemsProjectU1,10,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
130,KleenEnergySystemsProjectU1,11,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
131,KleenEnergySystemsProjectU1,12,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
132,KleenEnergySystemsProjectU1,13,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
133,KleenEnergySystemsProjectU1,14,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
134,KleenEnergySystemsProjectU1,15,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
135,KleenEnergySystemsProjectU1,16,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
136,KleenEnergySystemsProjectU1,17,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
137,KleenEnergySystemsProjectU1,18,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
138,KleenEnergySystemsProjectU1,19,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
139,KleenEnergySystemsProjectU1,20,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
140,KleenEnergySystemsProjectU1,21,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
141,KleenEnergySystemsProjectU1,22,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
142,KleenEnergySystemsProjectU1,23,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
143,KleenEnergySystemsProjectU1,24,0.0,"36    CT
Name: zone, dtype: object",Gas,31.309674303179204
144,WaterTreatment12WT2,1,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
145,WaterTreatment12WT2,2,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
146,WaterTreatment12WT2,3,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
147,WaterTreatment12WT2,4,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
148,WaterTreatment12WT2,5,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
149,WaterTreatment12WT2,6,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
150,WaterTreatment12WT2,7,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
151,WaterTreatment12WT2,8,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
152,WaterTreatment12WT2,9,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
153,WaterTreatment12WT2,10,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
154,WaterTreatment12WT2,11,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
155,WaterTreatment12WT2,12,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
156,WaterTreatment12WT2,13,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
157,WaterTreatment12WT2,14,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
158,WaterTreatment12WT2,15,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
159,WaterTreatment12WT2,16,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
160,WaterTreatment12WT2,17,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
161,WaterTreatment12WT2,18,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
162,WaterTreatment12WT2,19,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
163,WaterTreatment12WT2,20,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
164,WaterTreatment12WT2,21,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
165,WaterTreatment12WT2,22,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
166,WaterTreatment12WT2,23,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
167,WaterTreatment12WT2,24,0.0,"381    CT
Name: zone, dtype: object",Oil,164.9254939297754
168,BradleyEnergyCenterUNIT4,1,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
169,BradleyEnergyCenterUNIT4,2,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
170,BradleyEnergyCenterUNIT4,3,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
171,BradleyEnergyCenterUNIT4,4,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
172,BradleyEnergyCenterUNIT4,5,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
173,BradleyEnergyCenterUNIT4,6,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
174,BradleyEnergyCenterUNIT4,7,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
175,BradleyEnergyCenterUNIT4,8,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
176,BradleyEnergyCenterUNIT4,9,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
177,BradleyEnergyCenterUNIT4,10,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
178,BradleyEnergyCenterUNIT4,11,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
179,BradleyEnergyCenterUNIT4,12,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
180,BradleyEnergyCenterUNIT4,13,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
181,BradleyEnergyCenterUNIT4,14,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
182,BradleyEnergyCenterUNIT4,15,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
183,BradleyEnergyCenterUNIT4,16,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
184,BradleyEnergyCenterUNIT4,17,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
185,BradleyEnergyCenterUNIT4,18,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
186,BradleyEnergyCenterUNIT4,19,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
187,BradleyEnergyCenterUNIT4,20,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
188,BradleyEnergyCenterUNIT4,21,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
189,BradleyEnergyCenterUNIT4,22,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
190,BradleyEnergyCenterUNIT4,23,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
191,BradleyEnergyCenterUNIT4,24,0.0,"235    CT
Name: zone, dtype: object",Gas,29.767104174525798
192,CJTSEnergyCenterUNIT3,1,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
193,CJTSEnergyCenterUNIT3,2,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
194,CJTSEnergyCenterUNIT3,3,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
195,CJTSEnergyCenterUNIT3,4,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
196,CJTSEnergyCenterUNIT3,5,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
197,CJTSEnergyCenterUNIT3,6,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
198,CJTSEnergyCenterUNIT3,7,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
199,CJTSEnergyCenterUNIT3,8,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
200,CJTSEnergyCenterUNIT3,9,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
201,CJTSEnergyCenterUNIT3,10,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
202,CJTSEnergyCenterUNIT3,11,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
203,CJTSEnergyCenterUNIT3,12,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
204,CJTSEnergyCenterUNIT3,13,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
205,CJTSEnergyCenterUNIT3,14,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
206,CJTSEnergyCenterUNIT3,15,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
207,CJTSEnergyCenterUNIT3,16,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
208,CJTSEnergyCenterUNIT3,17,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
209,CJTSEnergyCenterUNIT3,18,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
210,CJTSEnergyCenterUNIT3,19,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
211,CJTSEnergyCenterUNIT3,20,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
212,CJTSEnergyCenterUNIT3,21,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
213,CJTSEnergyCenterUNIT3,22,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
214,CJTSEnergyCenterUNIT3,23,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
215,CJTSEnergyCenterUNIT3,24,0.0,"242    CT
Name: zone, dtype: object",Gas,68.26144636120203
216,WallingfordEnergyCTG4,1,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
217,WallingfordEnergyCTG4,2,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
218,WallingfordEnergyCTG4,3,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
219,WallingfordEnergyCTG4,4,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
220,WallingfordEnergyCTG4,5,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
221,WallingfordEnergyCTG4,6,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
222,WallingfordEnergyCTG4,7,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
223,WallingfordEnergyCTG4,8,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
224,WallingfordEnergyCTG4,9,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
225,WallingfordEnergyCTG4,10,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
226,WallingfordEnergyCTG4,11,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
227,WallingfordEnergyCTG4,12,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
228,WallingfordEnergyCTG4,13,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
229,WallingfordEnergyCTG4,14,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
230,WallingfordEnergyCTG4,15,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
231,WallingfordEnergyCTG4,16,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
232,WallingfordEnergyCTG4,17,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
233,WallingfordEnergyCTG4,18,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
234,WallingfordEnergyCTG4,19,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
235,WallingfordEnergyCTG4,20,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
236,WallingfordEnergyCTG4,21,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
237,WallingfordEnergyCTG4,22,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
238,WallingfordEnergyCTG4,23,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
239,WallingfordEnergyCTG4,24,0.0,"123    CT
Name: zone, dtype: object",Gas,37.69764456477831
240,Middletown2,1,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
241,Middletown2,2,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
242,Middletown2,3,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
243,Middletown2,4,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
244,Middletown2,5,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
245,Middletown2,6,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
246,Middletown2,7,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
247,Middletown2,8,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
248,Middletown2,9,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
249,Middletown2,10,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
250,Middletown2,11,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
251,Middletown2,12,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
252,Middletown2,13,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
253,Middletown2,14,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
254,Middletown2,15,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
255,Middletown2,16,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
256,Middletown2,17,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
257,Middletown2,18,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
258,Middletown2,19,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
259,Middletown2,20,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
260,Middletown2,21,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
261,Middletown2,22,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
262,Middletown2,23,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
263,Middletown2,24,0.0,"253    CT
Name: zone, dtype: object",Gas,56.86420678333206
264,UIRCPNewHavenFuelCellNHFC,1,0.0,"118    CT
Name: zone, dtype: object",Gas,35.55788842299367
265,UIRCPNewHavenFuelCellNHFC,2,0.0,"118    CT
Name: zone, dtype: object",Gas,35.55788842299367
266,UIRCPNewHavenFuelCellNHFC,3,0.0,"118    CT
Name: zone, dtype: object",Gas,35.55788842299367
